,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
39,71954493,SLD,119900,125000,02/01/2016,01/05/2017,,333,176,82 Maple St,Athol,MA,1331,,5,2,2444,138,9110,Edward F. Ledgard,Millers River Real Estate,(978) 544-9000,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Location is everything for this two family home. Fish Park, with it's ball fields, tennis courts, and gazebo is your view out your front door, and Millers River is your backyard neighbor. Both bathrooms have been tastefully remodeled. Newer furnace, all new second floor stairs and decking. Separate utilities make this house a good fit for either investment property or an owner occupied home. Do a drive by, but definitely make the call for a look inside.        Good - Day !!",,,1,,,,ARMS,Athol High,,MF,Maple St,82,82,http://media.mlspin.com/photo.aspx?mls=71954493
40,71957598,SLD,254000,245000,02/10/2016,1/27/2017,,633,310,353 Onset Ave,Wareham,MA,2571,Onset,6,3,2520,88,12750,Kim Gavigan,Reis Real Estate & Company Inc.,(508) 697-8808,"Call List Agent, Other (See Special Showing Instructions)","PRICE REDUCTION!!  Fresh paint and new countertop in upper level 3 Bedroom, 2 Bath apartment.  Now is your time to see this 2 family and decide the income potential.     Beautiful location for this large two family less than 1 mile from Onset Beach.   Live in one and rent the other or rent both for a fantastic income opportunity.  Home is located in quaint Wareham just minutes to Onset beach, Cape Cod, summertime commuter rail service via Capeflyer, Water Wizz and the marina.    Both units offer 3 spacious bedrooms, hardwood floors, separate utilities and gas heat.  Full basement with laundry and storage, large private yard and plenty of off street parking.  Easy access to highways and downtown.  Currently occupied with tenants at will,  rent is below current rental rates.",,,0,,,,Wareham Middle,Wareham HS,,MF,Onset Ave,353,353,http://media.mlspin.com/photo.aspx?mls=71957598
41,71960212,SLD,549900,515000,2/17/2016,1/18/2017,,55,40,99 Capen St,Boston,MA,2124,Dorchester,6,3,3441,113,2628,Shawn Burgess,Burgess Realty Group LLC,(617) 288-2222,"Call List Office, Call List Agent","Solid Dorchester triple-decker on corner lot.  Well maintained property with hardwood floors throughout.  Centrally located --choose your preference-- Morton Street Commuter Rail or Ashmont T Station.  All units have 2 bedrooms, eat in kitchen, and a formal dinning room which could potentially be converted to an additional bedroom. Updated windows and siding. Great for owner occupant and investor.",,,0,,,,,,,MF,Capen St,99,99,http://media.mlspin.com/photo.aspx?mls=71960212
42,71961601,SLD,389000,371000,2/22/2016,01/03/2017,,125,125,58-60 Simmons St,Rehoboth,MA,2769,South Rehoboth ,6,2,2278,20,127954,Ronald Rupp,Century 21 David Smith R.E.,(508) 252-1000,"Accompanied Showings, Appointment Required",Great Investment Property fully rented located on almost 3 acres of private surroundings in South Rehoboth. Property features 2 full size Raised Ranch Units. Call today for information and showing!,,,0,,,Palmer River,D.L. Beckwith,D/R Regional,,MF,Simmons St,5860,58-60,http://media.mlspin.com/photo.aspx?mls=71961601
43,71963038,SLD,290000,280000,2/25/2016,1/20/2017,,114,105,4-6 Norton Avenue,Walpole,MA,2081,,4,3.5,2582,118,9359,Adam S. Hayes,Milestones Realty,(877) 652-8726,"Call List Agent, Accompanied Showings, Appointment Required","Back to market! Buyer backed out at last minute. Rare side-by-side 2 family with a dynamite location and superior proximity to Walpole Common, Rt 1A and Commuter Rail! COMPLETE GUT-TERRIFIC INSIDE WORK TO KEEP YOUR CREW BUSY! Financing will be extremely challenging...EXTENSIVE modernizing and updating is needed to bring the property upto market standards, but this house has curb appeal and an incredible amount of usable space. Could even be a gigantic single family home. Excellent potential to convert to condominiums as others have done in the area. The units are mirror-images of each other with each having two bedrooms but with so many rooms, you can use your imagination as have the long-time owners. Walk-up attics have been converted into living space. Gas heat; Separate systems & meters. This is a Massachusetts Land Court petition to partition matter.  FIVE (5) BUSINESS DAYS NEEDED FOR OFFER APPROVAL. **SHOWN BY APPOINTMENT ONLY.** ALSO LISTED AS LAND MLS #72073264",,,0,,,,,,,MF,Norton Avenue,46,04-Jun,http://media.mlspin.com/photo.aspx?mls=71963038
44,71963608,SLD,160000,156000,2/25/2016,1/31/2017,,76,65,209 Albemarle St,Springfield,MA,1109,,8,3,3856,96,7362,Rochea McKinney,"Home Equity Assets Realty, LLC",(413) 328-0799,"Call List Office, Call List Agent","1st Time Home Buyers move in ready this Home needs Nothing! Beautifully well Maintained 2 -Family with additional finished rooms in the attic situated on a corner lot. This Home Has been Completely Renovated New Windows less than 1-1/2 years ago, New Roof less than 3 years old, New high efficiency Boilers within the last 2 yrs, Brand New hot water heaters also less than 2 yrs old, Recently Updated Electrical Panel. Home Boast Hard wood floors, Newly installed Drywall with beautiful Decorative molding on the lower portion of wall. A completely finished enclosed porch with french doors & newly finished hard wood floors makes a wonderful place to view the out doors. Brand New kitchen cabinets and countertops ..Newly updated Bathroom. Also a  completely finished basement with it own full bathroom including stand up shower, washer and dryer hook up and addition rooms.Has a 4 car Garage With and entrance from king Street ...Just mins away from Watersheds pond jogging trail.",,,4,,,,,,,MF,Albemarle St,209,209,http://media.mlspin.com/photo.aspx?mls=71963608
45,71965280,SLD,534900,535000,03/01/2016,01/06/2017,,178,162,37-39 Woodward St,Everett,MA,2149,,4,4,2915,29,3461,Lanre Olusekun,Davenport Realty,(781) 321-2789,"Call List Office, Call List Agent, Lock Box, Key in Office, Accompanied Showings","BANK OWNED! Live like royals in this beautiful and spacious 2fam. home.2nd flr.features 2car gar under w/elec. heat.lst level of 7 rm unit has mod eik fully appl'd w/micro,rec'd light,b/fast bar,tile & tile b/splash,Huge din area w/bay wndw &bigger lr w/wood stove, c/fan & lg f/closet.Both rms have ww.1/2 ba on this level w/ped sink & bead board mold.2nd level-total of 3 BR's & 2 full ba.MBR w/cath ceil's,dbl glass closets,giant paladium wndw, gorg huge tile jaq m/bath, 3rd flr has giant fr&1/2 bath-  Property to be SOLD AS IS",,,2,,,,,,,MF,Woodward St,3739,37-39,http://media.mlspin.com/photo.aspx?mls=71965280
46,71965725,SLD,175000,185000,2/29/2016,01/04/2017,,257,257,258 Purchase St,New Bedford,MA,2740,,8,3,3394,134,3814,Nataniel C. Andrade,Andrade Associates,(508) 427-0026,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)",SHORT SALE REQUIRES 3RD PART APPROVAL.,,,0,,,,,,,MF,Purchase St,258,258,http://media.mlspin.com/photo.aspx?mls=71965725
47,71966024,SLD,191303,189000,03/02/2016,01/10/2017,,232,232,46 Page Street,New Bedford,MA,2740,West,6,3,1728,121,3049,David Alves,Realty Associates,(508) 995-2100,"Call List Office, Call List Agent, Accompanied Showings","PRICE REDUCTION --  Prime West End Area, (near hospital) -This home has proven easy to rent - near city's largest employer, local hospital, property has been well maintained and offers many extras, to include Blown-in insulation to conserve heat, recent new roof, vinyl trim and windows, nice yard, with off street parking for two cars during New England winters, Delead Certificate, insulated doors, brick stairs, glass block cellar windows, 4 panel circuit breaker electric, Central heat on first floor.",,,0,,,Winslow,Keith Middle,New Bedford,,MF,Page Street,46,46,http://media.mlspin.com/photo.aspx?mls=71966024
48,71971715,ACT,315000,,3/14/2016,,,732,,120-122 Logtown Rd,Amherst,MA,1002,,4,3,1660,33,20233,Kym Peloquin,Century 21 Hometown Associates,(413) 315-4337,"Call List Agent, Accompanied Showings, Appointment Required, Sign, Other (See Special Showing Instructions)","Buyers want extra income then come check out  this BEAUTIFUL, MOVE IN READY owner occupied single family raised ranch with a 1 bedroom apartment that is located behind the garage. The property is all electric and has leased Solar Panels.  Amenities include a deck, storage shed, 2 full baths, laundry room and a family room along with an additional room in the lower level. The apartment offers 1 bedroom kitchen/living room combo and a full bath with stackable washer/drier plus a deck.  This apartment has it's own house number  and entrance and can be rental income or used as an in-law apartment or maybe even an office.  Per town, property has to be owner occupied. Buyer responsible to verify legal usage for apartment and all other information.  Buyer responsible to take over the solar lease.",,,1,,,,,,,MF,Logtown Rd,120122,120-122,http://media.mlspin.com/photo.aspx?mls=71971715
49,71972318,SLD,675000,650000,3/15/2016,01/05/2017,,202,202,9-19 Arline Street,Worcester,MA,1607,,12,9,7680,31,15681,James Glickman,NAI Glickman Kovago & Jacobs,(508) 753-9100,--,"Great investment property that has been lovingly maintained by the same owner for almost 25 years. The property consists of 6 townhouses side by side, each with 2 bedrooms and 1.5 baths. Built in 1987. Plenty of off street parking plus each unit has its own garage. Large, no-maintenance decks rebuilt with composite wood and aluminum railings. No common areas, each tenant has their own space. Long term, good tenants. Very low maintenance investment. Selling off the individual units is also an option. All utilities are separately metered, including water/sewer.    Less than 1 mile to Super Walmart, 1.3 miles from College of the Holy Cross, 3.5 miles to shopping and dining at the Shoppes at Blackstone Valley. Easy access to I-290, I-90, and Rt. 146.",,,6,,,,,,,MF,Arline Street,919,Sep-19,http://media.mlspin.com/photo.aspx?mls=71972318
50,71973215,SLD,1299000,1225000,3/16/2016,01/09/2017,,169,168,66 L Street,Boston,MA,2127,South Boston,3,3,2036,128,1440,Jeannemarie Conley,Compass,(617) 206-3333,Call List Agent,"Prime investment opportunity in the heart of South Boston.  3-unit building: three 1 bed/1 bath floor-through homes, all individual condominiums. Each featuring recently renovated spacious kitchen and bath.  Stainless steel appliances, granite counters in kitchens;  porcelain baths showcasing beautiful fixtures in bathrooms.  Gleaming hardwood floors.  Impeccable common areas.  Common sun-filled new pavered patio. Large extra storage area for each unit and bike storage.  Unit #1 has in-unit laundry; Units #2 and #3 share common laundry. Individually gas-metered.",,,0,,,,,,,MF,L Street,66,66,http://media.mlspin.com/photo.aspx?mls=71973215
51,71974208,SLD,449900,485000,3/17/2016,1/13/2017,,138,5,20 Waverly Ave,Everett,MA,2149,,3,3,2528,128,3460,Sandra Gardner,Century 21 North Shore,(617) 389-1129,Other (See Special Showing Instructions),"TWO family that has been Family owned and maintained for many years. New Electric Meters and Panels, Gas Heat. Needs some updating, nice side street close to everything and the Bus to the orange line is very close by. Rents are under market rate right now. Come and take a look, this may be just what you are looking for. Full basement with laundry hook-ups. Driveway and yard.",,,0,,,Lafayette K-8,,Everett or PJHS,,MF,Waverly Ave,20,20,http://media.mlspin.com/photo.aspx?mls=71974208
52,71975829,ACT,175000,,3/22/2016,,,940,,218-220 Albion Street,Fall River,MA,2723,,6,3,3105,118,2567,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Owner Occupy or Investment Opportunity ~ Multi Family in need of a little TLC ~ 3 Units each consisting of 3 Bedrooms, Living Room, Dining Room, Kitchen and Bath.    first floor and second floor currently occupied   third floor needs a little tlc  very large 3 family",,,0,,,,,,,MF,Albion Street,218220,218-220,http://media.mlspin.com/photo.aspx?mls=71975829
53,71976175,ACT,4225000,,3/22/2016,,,724,,58 Nosh Kola lane,Patterson,NY,12563,,0,0,0,13,5140080,Robert K. Scott,RE/MAX Destiny,(617) 576-3800,--,"This magnificent estate is being offered as a package.  It is a 118 acre historic site with it's own private 8.5 acre lake.  It was purchased privately and developed into a glorious residential compound that encompasses 4 homes that were architecturally designed within the past 15 years including one historic home which has been completely renovated.  The estate is only an hour's drive from New York City.  It is only 5 miles from the Danbury, Connecticut line.  All this and easily accessed at the intersections of routes #84, 684, & 22.  The New York City commuter line to Southeast or Brewster is at your fingertips.  (Full price will be disclosed upon the request of any vetted interested party.)",,,0,,,,,,,MF,Nosh Kola lane,58,58,http://media.mlspin.com/photo.aspx?mls=71976175
54,71977508,SLD,319900,330000,3/24/2016,1/13/2017,,75,67,68-70 Kendall St,Lawrence,MA,1841,,6,2.5,2665,98,2600,Michelle Fermin,Century 21 North Shore/Fermin Group,(978) 208-0449,Schedule with Centralized Showing Service or call 888-866-8388,"Buyers financing fell thru , property is ready to go ! Great opportunity to own this beautiful town house style 2 family in a sought after area of Prospect hill.  Warm and inviting layout offering updated kitchens and baths.  Each side is spacious with 3 bedrooms, living room, den and  kitchen.  Owners unit has been freshly painted, floors just redone and has an additional half bath.. Enclosed porch overlooks fenced in yard with a huge deck that would be perfect for summer entertaining..   Vinyl replacement windows, off street parking, nice high ceilings in basement offering expansion potential  and so much more. Great home, full of character and charm.  Great find",,,0,,,,,,,MF,Kendall St,6870,68-70,http://media.mlspin.com/photo.aspx?mls=71977508
55,71977630,ACT,439900,,3/25/2016,,,531,,60-62 Taft Ave,Mendon,MA,1756,,4,3,2564,47,25134,Kim E. Poirier,ERA Key Realty Services- Milf,(508) 478-7777,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","This is a Wonderful Opportunity for a tradesman or someone needing a large workshop area or a great clubhouse for the kids. This sprawling 2 family overlooks beautiful Lake Nipmuc, has a private yard that abuts ball park, and just steps away from the town beach area. The lower level has been newly renovated and has a 1 bedroom rental unit that could easily be a 2 bdrm. The main level of this home is a sprawling ranch style with huge kitchen & dining area, custom built-ins, Large Bedrooms, and an oversized beamed living room with slider access to a wrap-round deck and beautiful back yard. Would rent for $2500/mo,  Close to Southwick Zoo, Mendon Drive-In and Town Beach! A great owner occupied set up or just sit back and collect the rents.",,,0,,,,,,,MF,Taft Ave,6062,60-62,http://media.mlspin.com/photo.aspx?mls=71977630
56,71980575,SLD,124900,100000,3/30/2016,1/20/2017,,1,1,31 Huard St,Fall River,MA,2721,,9,3,3501,118,5000,Kenneth A Mongeon,KAM Realty,(508) 677-1600,"Call List Office, Call List Agent","Large 3 family with 3 bedrooms each apartment.  Needs everything.  Property being sold ""as is"" ""as seen"".",,,0,,,,,,,MF,Huard St,31,31,http://media.mlspin.com/photo.aspx?mls=71980575
57,71981766,PCG,150000,,04/01/2016,,,714,,256 Main St,Northfield,MA,1360,,8,2,3112,118,52272,Michael Pratt,Coldwell Banker Upton-Massamont REALTORS®,(413) 625-6366,"Call List Agent, Lock Box, Appointment Required, Sign","Stately two-and-one-half story farmhouse, located across from the former Northfield Mount Hermon campus. Twelve rooms, seven bedrooms and two baths with walk up attic to what were three extra bedrooms back in the day. Currently it is configured as a two-family style home with separate heating systems. Downstairs apartment has seen some upgrades and improvements over the years. The upstairs apartment has not seen attention for over 30 years. The exterior and slate roof has been maintained regularly. You will find an attached two car garage, a full basement with interior access and bulkhead, public water and city sewer. All of this makes a great opportunity.",,,2,,,Northfield,Pioneer,Pioneer,,MF,Main St,256,256,http://media.mlspin.com/photo.aspx?mls=71981766
