,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
21,72041633,SLD,199900,190000,7/21/2016,2/1/2017,,147,132,12 Skyview Drive,Brockton,MA,02301,,3,2.5,1350,13,0,Tom Dixon,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"Welcome to Skyview Village. Beautiful  Maintenance Free  age 55 and over Community. You must be 55 years of age or older to live here. This home features oak kitchen with  dining area  ~  Living Room ~  Large Master Bedroom with private bath features shower and soaking tub ~ laundry area  ~  Central Air ~ 2 car attached garage ~ Gated community for privacy.  Convenient to shopping, public transportation and Highway",Ranch,1,2,"Forced Air, Gas",,,,,"Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Slab;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:--;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas;",SF,Skyview Drive,12,12,http://media.mlspin.com/photo.aspx?mls=72041633
22,72045799,SLD,580000,580000,7/29/2016,2/1/2017,,243,131,189 Rock Island Road,Quincy,MA,02169,Rock Island ,5,2,3000,46,25264,Linda Glennon,Conway - Hanover,(781) 826-3131,"Call List Agent, Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","MOTIVIATED SELLER - Unique property located in desirable Rock Island neighborhood, complete with ocean views of Quincy Bay and Rock Island Cove private beach.  The possibilities are endless…SUB-DIVIDE the lot and put up another house…CONDO MINIMIZE the home….ADD a third level master suite and enjoy amazing sunsets…add a very large GARAGE and/or POOL and be the envy of your friends…accommodate an Au PAIRE SUITE or IN LAW or EXTENDED FAMILY.  Home was custom built and no expense was spared.  Located in a neighborhood of similarly priced and very well kept homes.  Home boasts 10 foot ceilings, 60’X30’ basketball court, shed and greenhouse.  Quick to mass transit and Boston.   Call listing agent Linda Glennon direct for further info and showing @781-724-6827.",Cape,1,0,Electric,,,,,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet, Laminate, Hardwood;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Brick, Conventional (2x4-2x6);Exterior:Vinyl, Brick;Exterior Features:Deck, Gutters, Storage Shed, Greenhouse, Professional Landscaping, Screens, Fenced Yard, Stone Wall;Insulation:Full, Fiberglass - Loose;Electric:110 Volts, 220 Volts, 200 Amps;Interior Features:Security System, Cable Available, Intercom, Walk-up Attic, Finish - Sheetrock;Hot Water:Electric;",SF,Rock Island Road,189,189,http://media.mlspin.com/photo.aspx?mls=72045799
23,72046615,SLD,469000,469000,8/1/2016,2/1/2017,,0,0,62 Sheldon Hill,Leominster,MA,01453,,4,2.5,2800,2,23933,Pamela Bakaysa,Coldwell Banker Residential Brokerage - Leominster,(978) 840-4014,"Call List Agent, Go Direct",New construction to be built by local builder.  We have other lots available.,Colonial,1,2,"Forced Air, Propane",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Screens;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Propane Gas, Tank;",SF,Sheldon Hill,62,62,http://media.mlspin.com/photo.aspx?mls=72046615
24,72047898,SLD,699000,630000,8/3/2016,2/1/2017,,118,118,188 Dunrobin Rd,Mashpee,MA,02649,Mashpee (village),3,4.5,2800,17,17701,Clayton Southworth,"Southworth Willowbend Real Estate, LLC",(508) 539-5312,"Call List Office, Call List Agent, Appointment Required","This beautiful contemporary Cape is located on a picturesque pond with golf and fountain views. Impeccably maintained, 188 Dunrobin Road is the perfect Cape Cod getaway with gorgeous views, high ceilings, walls of glass and an open and airy floor plan. Three bedrooms provide plenty of room for friends and family. The focal point of the house is a large kitchen open to a spacious cathedral ceiling great room complete with hardwood floors, gas log fireplace and views to the golf course. Add to this a cozy den and finished lower level and you have everything you could possibly want for casual living and great entertaining. An incredible value on the golf course for only $699,000!",Contemporary,,2,"Central Heat, Gas",,KC Coombs,Mashpee High,Mashpee High,"Basement:Yes;Fireplaces:1;Roof:Wood Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame, Conventional (2x4-2x6), Other (See Remarks);Exterior:Shingles;Exterior Features:Patio, Professional Landscaping, Sprinkler System, Decorative Lighting;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;",SF,Dunrobin Rd,188,188,http://media.mlspin.com/photo.aspx?mls=72047898
25,72048075,SLD,749000,630000,8/3/2016,2/1/2017,,150,136,169 Macombers Way,Marshfield,MA,02050,Marshfield Hills,3,2.5,2974,25,239580,Dietmar Stapelfeld,William Raveis R.E. & Home Services,(781) 659-6650,"Call List Agent, Lock Box","CAPTIVATING! This lovely waterfront home offers with a unique lifestyle in a tranquil, direct waterfront setting and 180+ degree views of marsh, river and ocean. Launch a boat from your backyard to enjoy the South Shore’s North Rivers and ocean - with spectacular wildlife, recreation & “The Spit"" (best beach), or simply relax on your patio. The house features an open floor plan, gas fireplace & exquisite quarter sawn wood floors with many updates including a designer chef’s kitchen w. top appliances,. The lower level family room compliments this 3 bedroom house with walkout to the stone patio & the creek in-law potential). Located in the desirable Damon’s Point area of Marshfield Hills (Eames Way School), this setting offers miles of walking in the most unique natural setting and is within a short distance to: the Greenbush train, highways, marinas, and restaurants. ""Unique Waterfront Living"" at its best! Check the AERIAL VIDEO to appreciate this amazing setting @MLS or SEARCH ADDRESS","Colonial, Other (See Remarks)",1,0,"Central Heat, Hot Water Baseboard, Propane, Other (See Remarks)",,Eames Way,Furnace,Marshfield,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Compactor, Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Vent Hood, Range - ENERGY STAR, Oven - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:--;Exterior Features:Deck, Deck - Composite, Patio, Gutters, Storage Shed, Invisible Fence, Stone Wall, Other (See Remarks);Insulation:Full, Fiberglass;Electric:110 Volts, 220 Volts, Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Cable Available, French Doors;Hot Water:Propane Gas;",SF,Macombers Way,169,169,http://media.mlspin.com/photo.aspx?mls=72048075
26,72049241,SLD,649800,635000,8/5/2016,2/1/2017,,95,82,10 Possum Run Road,Easton,MA,02356,North Easton ,4,2.5,2869,19,42543,John Allaire,"Easton Real Estate, LLC",(508) 230-8600,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Impeccably built 4 bedroom, 2.5 bathroom Colonial with great back yard in desirable  Easton. The open & airy floor plan is perfect for get togethers, interaction & entertaining. The kitchen is a chef's dream with granite counter tops, island & stainless steel Wolf appliances. The large kitchen transitions seamlessly into the family room, which is defined by gleaming hardwood floors, surround sound speakers, recessed lights and a beautiful fireplace. The master bedroom has a master bathroom with jetted tub & a large walk-in closet. The remaining 3 upstairs bedrooms are bright & spacious. In addition to these wonderful features this stunning home also offers a first floor office, a beautiful living room and a large deck overlooking a wooded backyard. More features of this property include gas heat ,gas hot water,central air,hardwood floors and recessed lights. Also located on a cul- de-sac street in a lovely  Easton neighborhood",Colonial,1,2,"Forced Air, Gas",,Parkview,Easton Middle,Oliver Ames,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Wall Oven, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Professional Landscaping, Sprinkler System;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;",SF,Possum Run Road,10,10,http://media.mlspin.com/photo.aspx?mls=72049241
27,72050888,SLD,245000,256000,8/9/2016,2/1/2017,,90,90,5 Waleco Rd,Brockton,MA,02302,,3,1,1088,56,10934,Jerry Smith,"LDS Realty Group, Inc.",(781) 885-3286,--,Single family 3 bedrooms 1 bath with Bamboo flooring and central air throughout the subject with one car garage updated heating system and priced to sell  AS IS SALE,Ranch,,1,"Forced Air, Oil",,,,,Basement:No;Fireplaces:1;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,SF,Waleco Rd,5,5,http://media.mlspin.com/photo.aspx?mls=72050888
28,72051475,SLD,329999,315000,8/10/2016,2/1/2017,,162,162,26 Erhardt Ter,Methuen,MA,01844,,3,2,2086,53,10000,Daniel Demers,Sell Your Home Services,(877) 893-6566,"Owner, Other (See Special Showing Instructions)","Lovely sun filled ranch, located in quiet neighborhood. Main floor has hardwood floors throughout, 3 well-proportioned bedrooms, eat-in kitchen, living room, dining room, large tiled bathroom. The finished basement would make an excellent in-law apartment. It has a 2nd kitchen area, tiled bathroom, jacuzzi tub, and bonus room which can be used as an office, den, or additional bedroom. Lots of closet space, utility room laundry area, walk-out basement leads to patio.",Ranch,,1,"Hot Water Baseboard, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Aluminum;Exterior Features:Porch, Patio, Storage Shed;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;",SF,Erhardt Ter,26,26,http://media.mlspin.com/photo.aspx?mls=72051475
29,72052759,SLD,799000,725000,8/12/2016,2/1/2017,,129,59,45 River Road,Rutland,MA,01543,,4,2.5,3000,14,1176120,Irene Caruso,ERA Key Realty Services - Worcester,(508) 853-0964,"Appointment Required, Schedule with ShowingTime or call 888-627-2775, Pets on Premises","Privately set on 27 acres of meadow surrounded by wooded trails, this spacious young Contemporary Cape offers 4 bedrooms, 2.5 bathrooms, 1st floor Master Suite & laundry, open concept living/kitchen, built-ins, hardwoods, fireplace w/gas insert, cabinet-packed maple kitchen w/granite countertops, and new double ovens, dishwasher & 5 burner cooktop. Low maintenance wraparound covered porch w/composite decking, 16' x 16' composite deck w/awning, oversized 3 car garage w/stairway to heated office/workroom above. Hydro air heat by oil & central air. Separate 50' x  50' heated garage w/2 bays & 14' doors. In-ground heated 20' x 40' L-shaped pool, irrigation system, garden areas. Possibilities abound...open spaces for horses, cc skiing, snow shoeing, hiking, tennis, golf practice or just to enjoy the beauty of nature in your own backyard.  Property includes a five acre estate lot w/perc & septic design and potential for second estate lot for family compound or investment. 15 min to Rte 2.","Cape, Contemporary",1,7,"Forced Air, Electric Baseboard, Hydro Air",,Naquag,Central/Glenwoo,Wachusett,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range, Refrigerator, Vacuum System;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck - Composite, Patio, Covered Patio/Deck, Pool - Inground Heated, Gutters, Professional Landscaping, Sprinkler System, Screens, Fruit Trees, Garden Area, Horses Permitted, Stone Wall, Other (See Remarks);Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum, Security System, Cable Available, French Doors;Hot Water:Oil, Tank;",SF,River Road,45,45,http://media.mlspin.com/photo.aspx?mls=72052759
30,72052920,SLD,184000,160000,8/13/2016,2/1/2017,,121,121,78 Gooding Ave,Bristol,RI,02809,,3,1,1040,64,15000,Emanuel L. Menezes,RE/MAX ELITE,(888) 884-4225,Schedule with ShowingTime or call 888-627-2775,"Fixer Upper in Beautiful Bristol RI. This ranch style home sits on a nice 15000 sqft lot. Convenient location close to downtown, Colt State Park, Roger Williams University, and minutes to highways and the Massachusetts line. Roof and windows replaced within the last 10-15 years. Kitchen, bath, some interior and exterior need updating. Perfect home for the handy first time buyer who is approved for a 203K loan. Otherwise cash offer will be necessary. Buyer will have to install septic system within 12 months of purchase due to cesspool on property. Worth a look!",Ranch,,0,"Hot Water Baseboard, Oil",,,,,Basement:Yes;Fireplaces:1;Roof:--;Floor:Hardwood;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Wood;Exterior Features:--;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;,SF,Gooding Ave,78,78,http://media.mlspin.com/photo.aspx?mls=72052920
31,72053992,SLD,114900,130000,8/15/2016,2/1/2017,,23,16,285 Carolina Nooseneck Rd,Richmond,RI,02898,,5,3.5,1884,27,142877,Joy Riley,Westcott Properties,(401) 421-5300,Schedule with ShowingTime or call 888-627-2775,"Spacious single family in Richmond! Features include large lot, garage, deck and expansion potential! With your vision and finishing touches this will be a fantastic home!","Contemporary, Split Entry",,1,Electric,,,,,Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,SF,Carolina Nooseneck Rd,285,285,http://media.mlspin.com/photo.aspx?mls=72053992
32,72056069,SLD,599900,599900,8/21/2016,2/1/2017,,5,1,18 Debrah,Millis,MA,02054,,4,2.5,2384,2,25264,Jeffrey Germagian,ERA Key Realty Services-Bay State Group,(508) 376-8200,Call List Agent,"Welcome home to Hickory Hills, Millis' newest 37 lot subdivision! NEW CONSTRUCTION. ""The FAIRVIEW"" model. (4) bedrooms, (2.5) baths. Open concept floor plan for easy living. Granite/stainless kitchen with island. Two car attached garage. Slider, deck. Hardwoods/tile/carpet. Master bath with walk-in closet. Town water and sewer. Approx.2,384 sq ft which gives this home an unparalleled value! Hickory Hills is located in historic Millis. Other floor plans, options & lots available. Come take a look and see what Hickory Hills in quaint Millis has to offer. Great schools with language immersion program.","Colonial, Contemporary",,2,"Forced Air, Gas",,Clyde Brown,Millis,Millis,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame, Conventional (2x4-2x6);Exterior:Vinyl;Exterior Features:Deck, Gutters, Professional Landscaping, Screens;Insulation:Full, Mixed;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Electric, Tank;",SF,Debrah,18,18,http://media.mlspin.com/photo.aspx?mls=72056069
33,72057878,SLD,174900,165000,8/25/2016,2/1/2017,,94,79,23 Circuit Ave,Wareham,MA,02571,,1,1,628,68,4275,Denise Higgins-Reuter,BOLD MOVES Real Estate,(508) 999-9800,Call List Agent,"This adorable home feels bigger than it is with a generous cozy layout, open floor plan with cathedral living area, tons of natural light, separate dining area leading to spacious deck with outside shower. One floor living with a quaint loft for storage or extra sleep area.Tastefully Updated kitchen with granite counters and recessed lights. Nice lot with shed, across from the water with peak a views. Why pay rent when you can own this charming cheerful home with central air, new roof, gas and town sewer!",Ranch,1,0,Gas,,,,,"Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Deck, Outdoor Shower;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;",SF,Circuit Ave,23,23,http://media.mlspin.com/photo.aspx?mls=72057878
34,72061705,SLD,759900,739000,9/4/2016,2/1/2017,,135,119,2 Talbot Lane,Chelmsford,MA,01824,,4,4,4559,13,17424,Michael Galvin,Coldwell Banker Residential Brokerage - Chelmsford,(978) 256-2560,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Stunning colonial situated on a corner lot in a cul-de- sac neighborhood.  The kitchen features granite counters, double ovens, island cook top and a breakfast area. Great room with cathedral ceiling and a gas fireplace. Formal dining room w/ tray ceiling, crown molding, and hardwood floors for entertaining and family gatherings. A living room and study with gleaming hardwood floors and crown molding add to the comfortable living space. There is a  mudroom, separate laundry room and 1/2 bathroom. A vaulted front foyer and turned staircase lead to the second floor master bedroom suite with a private bathroom,large walk in closet and sitting room. A bedroom with a full bathroom and two additional bedrooms and a main bathroom with double sinks complete the second floor. A finished lower level walk out with separate heating system includes a media room, game room and refreshment area with a sink, refrigerator, granite counters and recessed lighting.",Colonial,1,2,"Central Heat, Forced Air, Gas",,,,Chelmsford High,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Dishwasher, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck - Wood;Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Natural Gas, Tank;",SF,Talbot Lane,2,2,http://media.mlspin.com/photo.aspx?mls=72061705
