0,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
37,72035965,SLD,1600000,1500000,07/11/2016,11/03/2017,,364,364,145-163 Church Street,Clinton,MA,1510,,0,0,0,118,20037,James Glickman,NAI Glickman Kovago & Jacobs,(508) 753-9100,--,"Opportunity is knocking with this three building parcel located in downtown Clinton. A 5 unit mixed use building, a 216 seat+/- restaurant building, and a 16-unit apartment building with elevator, sited on 2 separate lots totaling approximately .46 acres or 20,018+/- SF located in the downtown business area. 155 Church Street is the location of the long established Old Timers restaurant and has a gross building area of 5800+/-SF. 145 Church Street is comprised of one commercial unit and 4 residential units, 2- 1 bedroom units and 2 -2 bedroom units, with a gross building area of 5800+/-SF. 163 Church Street is comprised of 14 – 1 bedroom units and 2 -2 bedroom units with a gross building area of 9880+/-SF. Zoning is Business-Retail. Restaurant can be run or leased out as is but may possibly be converted to additional apartments or retail. Current rents are below market, lots of upside potential. Being sold as a package.",,,0,,,,,,,MF,Church Street,145163,145-163,http://media.mlspin.com/photo.aspx?mls=72035965
38,72039732,ACT,170000,,7/18/2016,,,151,,1201 S Main St,Fall River,MA,2724,,3,2,2171,93,9974,Tony Nakhle,eXp Realty,(888) 854-7493,Schedule with ShowingTime or call 888-627-2775,"Approved Short Sale.  Being sold in ""as is"" condition. 2nd unit needs renovation. Basement was previously used as a hair salon. Now it's fully gutted.  Status of building is mixed used so no FHA. Buyer is responsible for due diligence, obtaining smoke certs.",,,0,,,,,,,MF,S Main St,1201,1201,http://media.mlspin.com/photo.aspx?mls=72039732
39,72041188,ACT,135000,,7/20/2016,,,522,,36 King St,Monson,MA,1057,,4,2,2421,241,1089000,Cathy Mushenko,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,"Lock Box, Appointment Required, Sign","Remaining land and meeting house built from the 100 acre kings grant for settlers to develop and incorporate into the town of Monson.This plus or minus 25 acre parcel with  +/_ 324 frontage on King Street has much opportunity for the creative buyer. Perhaps two building lots, one being an estate lot. Or one estate lot plus the present home. Great neighborhood and country location with scenic views. Being sold in as where as condition. Buyer to verify usages with the town. Also two outbuildings on property.",,,0,,,Quarry Hill,Granite Valley,Monson High,,MF,King St,36,36,http://media.mlspin.com/photo.aspx?mls=72041188
40,72044442,ACT,1200000,,7/27/2016,,,572,,284 Lafayette St,Salem,MA,1970,,11,11,5942,139,7200,Sarah Lubeck,Harborside Sotheby's International Realty,(781) 631-8800,"Call List Agent, Accompanied Showings, Appointment Required","Currently run as a bed and breakfast but possible candidate for rental income or condo conversion.  The Coach House Inn is a beautiful Victorian mansion built by a sea captain in 1879.  Boasting 11 guest bedrooms, many with private bath and sitting area.  Lower level apartment perfect for rental income, owner living space or property manager accommodations.  Walking distance to Salem State University, the harbor, downtown Salem and nearby public transportation.  Hardwood floors throughout, plenty of off street parking, outdoor space and lots of charm- not an opportunity to be missed!  Buyer to do own due diligence.",,,0,,,,,,,MF,Lafayette St,284,284,http://media.mlspin.com/photo.aspx?mls=72044442
41,72051583,ACT,285000,,08/10/2016,,,740,,38 West St,Clinton,MA,1510,,6,2,2402,118,11250,Chung - Ling S. Wu,Coldwell Banker Residential Brokerage - Acton,(978) 263-3303,Call List Agent,"A great investment property, total rent $2720 per month,  nice two family house, locate in center of Clinton. Spacious 2 & 4 bedroom apartments in 2 units with all separate utilities & laundry facility in each unit. Hardwood floor throughout, gas heated, large storage space in walk out basement & has a big back yard. Unit #1 has 2 good size bedrooms & unit #2  has 4 bedrooms, central A/C for both unit! Convenient location, walking distance to downtown for shopping, restaurants, entertainment & center greens. Motivated seller. Commercial garage makes additional rent",,,2,,,Clinton Elem,Clinton Middle,Clinton High,,MF,West St,38,38,http://media.mlspin.com/photo.aspx?mls=72051583
42,72054244,ACT,1699000,,8/16/2016,,,552,,230 Main St,Wellfleet,MA,2667,Wellfleet (village),5,4.5,3494,138,12632,Frances Schofield,Robert Paul Properties,(508) 945-5553,"Call List Agent, Accompanied Showings, Appointment Required","History Meets Luxury & Commerce in the heart of Wellfleet Village! Two, exquisitely renovated historic buildings on a single lot offer a world of opportunity for the investor, vacation home owner, businessperson, or year-round resident. A gorgeous Greek Revival residence--on the National Trust Register--has been restored to perfection with style, quality and artistry. It offers 4BR/3.5BA on 3 levels; gourmet kitchen w/ stainless, granite, top-line cabinetry & appliances; open floor plan; wood floors; central air; sumptuous baths; two decks; & excellent rental history. The adjoining 2-story building, brimming with character, currently accommodates a fine art gallery, with antique wide pine floors, open floor plan on 2 floors, & additional space/BA on LL. Ample on-site parking areas for business & residence. Excellent visibility. Shared septic for 5BRs (4 & 1). The possibilities are historic!",,,0,,,,,,,MF,Main St,230,230,http://media.mlspin.com/photo.aspx?mls=72054244
43,72058708,UAG,79900,,8/26/2016,,,458,396,248-252 Purchase Street,New Bedford,MA,2740,,6,2,2304,133,3781,Marian Blackwell,Conway - Duxbury,(781) 934-6565,"Call List Office, Call List Agent, Lock Box","Handyman Delight! Great property with good bones but needs a lot of work. It could be brought back to all it's Beauty! Great location! On a side Street. 2nd floor has a walk up 3rd floor with more rooms. Easy to show! Bring your Investors! A Great project! HUGE PRICE BREAK!!!!! Down $60,000 Bring ALL OFFERS!!!!!",,,0,,,,,,,MF,Purchase Street,248252,248-252,http://media.mlspin.com/photo.aspx?mls=72058708
44,72069514,SLD,159000,159000,9/19/2016,11/21/2017,,46,46,19 Gardner St,Worcester,MA,1610,,4,2,2760,128,9450,Jane Becker,Keller Williams Realty Greater Worcester,(508) 754-3020,Schedule with ShowingTime or call 888-627-2775,"Back on the market due to buyer's finances falling through.  Subject to short sale approval by mortgagee.  The bank has verbally authorized a price of $159,000.  Needs work.  THIS IS A SHORT SALE AND WILL MOST LIKELY NOT QUALIFY FOR FINANCING OTHER THAN REHAB LOAN.  SELLER IS NOT DOING ANY EVICTION, WORK, INSPECTION OR CLEAN OUT.",,,0,,,,,,,MF,Gardner St,19,19,http://media.mlspin.com/photo.aspx?mls=72069514
45,72069980,SLD,599000,550000,9/20/2016,11/14/2017,,197,197,48 and 62 Central Street,Southbridge,MA,1550,,0,0,9455,170,13939,James Glickman,NAI Glickman Kovago & Jacobs,(508) 753-9100,--,"Multi-building package for sale (11 units total) -- 2 addresses -- 1 package  Great opportunity awaits with this well maintained multifamily building package.11 units total.  48 Central Street: One 6-unit brick mixed use building, one 2-unit building, and a single family building.  62 Central Street: One 2-unit building with a coin op washer and dryer on site. Recently rehabbed two-family with parking.  All tenants are tenant at will and several have been there for many years. The buildings have been well maintained with no deferred maintenance.",,,0,,,,,,,MF,Central Street,48  62,48 and 62,http://media.mlspin.com/photo.aspx?mls=72069980
46,72078700,SLD,249900,235000,10/07/2016,11/17/2017,,282,282,17-19 Darlingdale Avenue,Pawtucket,RI,2861,,6,2,2248,118,5000,Team Holly,RE/MAX Right Choice,(508) 677-3629,"Call List Agent, Accompanied Showings, Appointment Required","This beautiful two family home has had several updates.  First floor contains 3 bedroom plus addition finished rooms in the lower level with laundry hook-ups in the unit, front porch and rear deck.  The second floor has 3 bedrooms, hardwood floors, living room, dining area and kitchen.  Windows have been replaced.  Both units have lead certificate of conformance. The yard is fenced, off street parking and 2 car garage.",,,2,,,,,,,MF,Darlingdale Avenue,1719,17-19,http://media.mlspin.com/photo.aspx?mls=72078700
47,72080924,SLD,165000,90000,10/13/2016,11/02/2017,,134,120,1120 Gorham St,Lowell,MA,1852,,9,3.5,5800,102,3200,Vision Realty Group,RE/MAX Renaissance Inc.,(978) 664-3000,"Go Direct, Other (See Special Showing Instructions)","**SHORT SALE**SOLD AS-IS**PRICE NOT YET APPROVED BY LENDER**NEGOTIATED BY ATTORNEY** DO NOT TRESPASS!!! This property is not habitable. Subject to short sale negotiation fee of $5,000 paid at closing by buyer. Smoke certificate and final water bill is buyer's responsibility **ALL OFFERS MUST HAVE SIGNED DISCLOSURE ATTACHED TO THIS LISTING**    This property is a tear-down - No Access - DO NOT ENTER - Buyer is responsible for verifying and paying any outstanding fines/demolition orders and boarding fees. Buyer responsible for VERIFYING ALL INFO IN THIS LISTING.",,,0,,,,,,,MF,Gorham St,1120,1120,http://media.mlspin.com/photo.aspx?mls=72080924
48,72081307,SLD,80000,80000,10/13/2016,11/14/2017,,47,47,9 Stoneland Rd,Worcester,MA,1603,,10,3,4332,105,5492,Gabriel Tavarez,Re-Bound Properties,(978) 828-7108,Other (See Special Showing Instructions),"This is a short sale attempt, property to be sold 'as is' 'as seen' 'where is', seller/broker make no warranties or representations.  Buyer responsible for any and all inspections necessary to complete sale, this includes Title V if applicable and smoke certifications. This fee is over and above the purchase price. Seller will NOT improve the condition of the property in any way for any reason.  Buyer’s responsible for diligence.  Sale subject to court approval, subject to buyer paid premium of $20,000. The premium is a non financeable charge and is due in cash or equivalent at closing.  *** Price drop reflects significant documented damage to the property - CASH only ***",,,0,,,,,,,MF,Stoneland Rd,9,9,http://media.mlspin.com/photo.aspx?mls=72081307
49,72082350,SLD,151000,140000,10/17/2016,11/29/2017,,330,322,89-91 Lakeview Ave,Ludlow,MA,1056,,4,2,1472,"-7,981",4487,Orlando Braz,OB Realty,(413) 668-5780,"Call List Office, Call List Agent, Lock Box, Appointment Required","Great 2 family investment opportunity. First floor bathroom has been remodeled.   Each unit has replacement windows, 2 bedrooms, large living room, 1 bath, separate utilities and enclosed front porch.   The home is in prime location, has nice backyard with garden area, and newer roof.    Second floor features beautiful refurbished hardwood floors, sheetrock walls, oil heat, gas hot water.   First floor has modern economical gas heat, gas hot water, hardwood under carpeting and washer dryer combo.   This home will shine and prove to be the great opportunity for the investor or owner occupied. Convenient location close to all amenities.",,,0,,,,,,,MF,Lakeview Ave,8991,89-91,http://media.mlspin.com/photo.aspx?mls=72082350
50,72090729,SLD,284000,268000,11/07/2016,11/20/2017,,327,313,3 Union St,Wareham,MA,2558,,4,2,1625,98,3412,George Taylor,RE/MAX Spectrum,(508) 746-8402,Call List Agent,"Updated roof and 1st floor apartment!  Affordable turn-key income property.  Just 150 yards from town pier and large town park.  Close to Onset summer activities, beach, boating, fishing, swimming, concerts, etc..  Live in one unit, rent the other--or rent both units for maximum income.  Close to Water Wizz, Cape Cod Canal, Massachusetts Maritime Academy, bike baths, etc., easy to show!",,,0,,,,,,,MF,Union St,3,3,http://media.mlspin.com/photo.aspx?mls=72090729
51,72093493,ACT,1249000,,11/15/2016,,,833,,22 Millfield Street,Falmouth,MA,2543,,8,6,4500,128,4791,Erika Capobianco,Engel & Voelkers Falmouth,(508) 548-3415,"Call List Agent, Accompanied Showings, Appointment Required","Woods Hole Waterfront w/Amazing Harbor Views!! Situated on the quaint harbor of Eel Pond offering a protected anchorage w/access to Vineyard Sound is this enchanting 5 unit Victorian in a prime location to rent or enjoy yourself. This three story multi-family is in the center of Woods Hole activities. Just a short walk to dining, theater, shopping, aquarium & ferry to the Vineyard. Make Memories just minutes away on the sandy shores of Stoney Beach, one of Woods Hole's most sought after beaches. Exciting adventures await you here at one of Cape Cod's most magical locations. 3 units have idyllic water views, 2 units are on the street side. Parking for 5 cars off street.Prime location for rentals to visiting marine biologists & scientists as MBL & WHOI. A wonderful opportunity for conversion into high end waterfront condo's. A Must See!!",,,0,,,,,,,MF,Millfield Street,22,22,http://media.mlspin.com/photo.aspx?mls=72093493
52,72093896,SLD,259900,249900,11/16/2016,11/21/2017,,195,195,74 Bridgham St,Providence,RI,2907,,9,4.5,4312,98,3200,Joy Riley,Westcott Properties,(401) 421-5300,Other (See Special Showing Instructions),,,,0,,,,,,,MF,Bridgham St,74,74,http://media.mlspin.com/photo.aspx?mls=72093896
53,72094086,SLD,199900,200000,11/16/2016,11/01/2017,,242,241,296 Snell St,Fall River,MA,2721,,4,2,1809,97,3063,Manny V Lindo,Highland Real Estate Group,(508) 673-9200,Call List Agent,Beautifully redone 2 family with new Kitchens and Baths. 2 car garage.,,,2,,,,,,,MF,Snell St,296,296,http://media.mlspin.com/photo.aspx?mls=72094086
54,72094831,SLD,599900,373000,11/18/2016,11/24/2017,,3,3,21 Blossom,Chelsea,MA,2150,,4,2,2080,138,50000,Rosemary Galindo,"Intergroup Realty, Corp.",(617) 294-4359,Other (See Special Showing Instructions),"""This property is to be placed in an upcoming auction.  All bids should be submitted at www.xome.com ( void where prohibited) All auction properties are subject to a 5% buyer's premium pursuant to the Event Agreement and Auction Terms& Conditions( minimums will apply). please contact listing agent for details and commission paid on this property.",,,2,,,,,,,MF,Blossom,21,21,http://media.mlspin.com/photo.aspx?mls=72094831
55,72097191,SLD,210000,207800,11/28/2016,11/09/2017,,317,317,151 Central Street (front),Leominster,MA,1453,,3,1.5,2292,118,6200,Tina Mancini,Keller Williams Realty Greater Worcester,(508) 754-3020,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Looking for an Opportunity to own a 2 Family home .3 miles outside downtown Leominster zoned BB.  Currently hair salon business tenant operates out of first floor.  The property provides significant visibility due to Rt. 12 location.  Beautifully renovated 3-bedroom apartment on the second level. 151 Central yields a steady income stream. Ample parking. Wonderful opportunity to work where you live, or to own as an investment.",,,0,,,,,,,MF,Central Street (front),151,151,http://media.mlspin.com/photo.aspx?mls=72097191
56,72099641,SLD,152000,144400,12/06/2016,11/13/2017,,269,269,18 Pine St,Taunton,MA,2780,,4,2,1960,168,14375,Robin Caron,Town & Country Realty,(508) 994-6637,Call List Agent,"cash or rehab loans only..., Highest and best offers ...Next showing date wed. 9/6/17 call or email for appointment qualified buyers only!!",,,2,,,,,,,MF,Pine St,18,18,http://media.mlspin.com/photo.aspx?mls=72099641
57,72100667,ACT,199900,,12/11/2016,,,650,,27-29 Pleasant St,Ware,MA,1082,,8,4,4400,168,8052,Dorrinda O'Keefe Shea,Century 21 NS Group,(508) 885-3443,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Turn Key Investment Opportunity! This could be an Owner occupied or Rent all 4 Units the choice is yours.  4 family Rental units updated throughout.  This property was built when craftsmanship could be seen in their work.  This home has been well maintained by current owners.  4 units with 2 bedrooms and 1 bath in each unit, all with separate utilities state they have  replaced windows and roof approximately 10 years ago.  Whole house recently vinyl sided and insulated.  Newer Boilers and hot water heaters.  All the work has been done for you.  Fully rented so immediate CASH flow. Located walking distance to downtown area .  15 Minutes to Mass Pike and half way between Worcester and Springfield great commuter location!",,,0,,,SMK,Ware Middle,Jr/Sr Ware High,,MF,Pleasant St,2729,27-29,http://media.mlspin.com/photo.aspx?mls=72100667
