,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
37,71837805,SLD,250000,250000,5/14/2015,3/18/2016,,283,121,491 A & B Federal Street,Montague,MA,01351,,6,4,2982,31,47125,Micki L. Sanderson,Jones Group REALTORS®,(413) 549-3700,"Call List Agent, Lock Box, Key in Office, Appointment Required, Sign","Live smart!  Owner occupied or as an investment, this two-family home is in fantastic shape.  Newer roof, newer appliances, well maintained, boasts 6 bedrooms total.  15 Minutes to UMass and graces one acre, with over sized eat-in kitchens, cathedral ceilings, and privacy! Only 15 minutes to U Mass in a nice, quiet setting.  This two-family home is in fantastic shape. Newer roof, newer appliances, well maintained, 6 bedrooms total. Each side has one bedroom and one full bath downstairs, and two bedrooms and full bath upstairs. In Unit A there is a large deck and a fireplace, while Unit B sports three season room.. Each has a full basement and separate driveways with plenty of parking, over sized eat-in kitchens with island counters just off Rt. 63. Move in ready for next semester!",,,0,,,Montague,Turners Falls,Turners Falls,,MF,Federal Street,491,491 A & B,http://media.mlspin.com/photo.aspx?mls=71837805
38,71837828,SLD,255000,248000,5/15/2015,3/28/2016,,154,144,20 Hillcroft Avenue,Worcester,MA,01606,,4,2,2411,108,5915,June Tomaiolo,Tomaiolo Realty Group Inc,(508) 842-1505,Call List Office,Great opportunity to buy your own home with the help of the upstairs rent! Needs a little TLC but otherwise super investment in a lovely neighborhood of well kept homes. Or if you are an investor it would be a perfect place to put your funds at low interest rates and good returns.,,,0,,,,,,,MF,Hillcroft Avenue,20,20,http://media.mlspin.com/photo.aspx?mls=71837828
39,71840626,SLD,449999,432500,5/20/2015,3/11/2016,,142,103,24 Tremont St,Stoneham,MA,02180,,4,3,3592,118,14395,Carol Martino,Coldwell Banker Residential Brokerage - Winchester,(781) 729-7290,"Accompanied Showings, Appointment Required, Other (See Special Showing Instructions)","Motivated Seller!  Attention Contractors, Builders and Investors  - one of the few properties in Stoneham uniquely zoned Multiple Building Res A situated on a 14,395 sq ft lot!  Three forms of RENTAL INCOME!  Rear house is vacant, front occupant is willing to lease back.  Two single family homes and an oversized two car detached garage with over head storage on one lot!  Use your imagination to transform these homes into your family compound, possibly convert to condos or use all three as rental property. ..  Parking for approx. 8 cars .  .  Three buildings, including two houses and one two car garage all sold as is.  Buyer must do due diligence.  Occupied, must be accompanied by list agent.",,,2,,,,,,,MF,Tremont St,24,24,http://media.mlspin.com/photo.aspx?mls=71840626
40,71841268,SLD,369900,340000,5/21/2015,3/4/2016,,547,231,2022-2030 Highland Ave,Fall River,MA,02720,,6,2.5,4203,92,8367,Laura Redmond,Salt Marsh Realty Group,(508) 678-5217,Call List Agent,"PRICE REDUCED, OWNER SAYS SELL.Owners apartment has been totally refurbished, some new hardwood floors,new windows,electric, hot water heater, boiler (3 zone),walls, ceilings, new kitchen, half bath on the first floor. An absolute must see for anyone looking for a home they can live in and collect rent to help with the mortgage. Each unit is has three floors of living space, second floor has three bedrooms and the third floor can be a fourth bedroom or office, den etc. cathedral ceilings and skylight on third floor in owners unit and closets galore.Large deck on owners side, off street parking for two cars. Professionally landscaped with underground sprinkler system. All this and more. Plus a three -four bedroom rental next door to help pay the mortgage. A must see.",,,0,,,,,,,MF,Highland Ave,20222030,2022-2030,http://media.mlspin.com/photo.aspx?mls=71841268
41,71841564,SLD,290000,275000,5/20/2015,3/10/2016,,511,201,25-27 Columbia St,Worcester,MA,01604,,12,6,5698,118,3364,ChamTell Realty Group,EXIT Realty Partners,(508) 797-3948,Call List Agent,ATTENTION INVESTORS!!! Opportunity in downtown Worcester close to Water St. - Kelly Square - up and coming Canal District. SIX UNITS with great rental income. One of best deals in town for your return on investment. Two bedrooms each unit. Replacement windows. Gas heating. Separate utilities. Walking distance to Union station - commuter rail - minutes to 290/Masspike - and public transportation around the city.  Make this property part of your portfolio and watch the money move into your bank account,,,0,,,,,,,MF,Columbia St,2527,25-27,http://media.mlspin.com/photo.aspx?mls=71841564
42,71843491,SLD,129900,125000,5/26/2015,3/25/2016,,421,235,1042-1044 Thorndike St,Palmer,MA,01069,,4,2,2160,118,11540,Brenda Binczewski,Keller Williams Realty,(413) 585-0022,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Extremely convenient location for this large 2 family home.  Close to area amenities and great for commuters as it is minutes to the mass pike.  Some recent updates include a new roof (2014), newer front porch and the chimney was repointed.  Each unit offers living room, dining room, kitchen with large pantry, 2 bedrooms, hardwood flooring and porch.  There is plenty of additional storage space in the full walk up attic.  Each unit has access to the basement.  There is also a 2 car detached garage.  Great opportunity to live in one unit and rent the other unit to help pay the mortgage.",,,2,,,Old Mill Pond,Converse Middle,Palmer HS,,MF,Thorndike St,10421044,1042-1044,http://media.mlspin.com/photo.aspx?mls=71843491
43,71844680,SLD,599900,575000,5/27/2015,3/30/2016,,85,85,134 Arlington Road,Woburn,MA,01801,,5,2.5,2758,40,17424,Kelly Dimbat,James Marcora Realty,(978) 362-3572,"Call List Agent, Accompanied Showings, Appointment Required","Secluded .40 acre lot with views of Horn Pond from both units.  Strong rent history of $1850 and $2100 ( seven year tenant recently moved for owner to occupy). First floor now occupied by extended family at reduced rate. Second floor master bedroom has an attached half bath, vanity dressing area, plenty of closets and a private deck. 2758 sq ft total plus awesome decks, full attic and two car garage. The expansive outdoor space gives plenty to do outside. Currently occupied by family.  Ranch home surrounded by walking paths and rock walls built by father and son over the years.  CALL WITH QUESTIONS",,,2,,,,,,,MF,Arlington Road,134,134,http://media.mlspin.com/photo.aspx?mls=71844680
44,71845201,SLD,199200,130000,5/27/2015,3/31/2016,,169,169,126 Pleasant St,Gardner,MA,01440,,13,7.5,3598,118,11825,Bruce Gallant,Century 21 North Shore/Storrs & DeNault,(978) 537-5100,"Call List Agent, Accompanied Showings","10 UNITS / INVESTOR SPECIAL - 8.2% CURRENT ACTUAL CAP RATE WITH UP TO 17.3% ATTAINABLE BY RENTING SPACE NOW USED BY OWNER & 2 VACANT RESIDENTIAL UNITS - 10 TOTAL UNITS - 6-2BR UNITS / 1-3BR UNIT / 1 - OFFICE UNIT / 2 - WHSE UNITS.  5 OF THE 7 RESIDENTIAL UNITS ARE RENTED.  THE OFFICE/WHSE AREAS ARE USED BY THE OWNER AND READY TO RENT FOR STORAGE OR CONTRACTORS AND/OR USE FOR YOUR BUSINESS.  PERFECT LOCATION FOR A PAINTER, AUTOMOTIVE USE, CONTRACTOR, ETC. AT LEAST 2,000 SF FOR STORAGE OR WORK AREA IN EACH WAREHOUSE.  THE POTENTIAL INCOME WILL BEAT ANYTHING ELSE OUT THERE.  2 VACANT RESIDENTIAL UNITS NEED COMPLETE REHAB AND ELECTRICAL COULD USE AN UPDATE FROM FUSES TO BREAKERS, BUT  WORKING FINE AS IS.  THIS ONE IS IN FAIR TO GOOD OVERALL CONDITION AND PRICED TO SELL.",,,4,,,,,,,MF,Pleasant St,126,126,http://media.mlspin.com/photo.aspx?mls=71845201
45,71845835,SLD,282900,265000,5/27/2015,3/16/2016,,255,227,108 Main St,Upton,MA,01568,,5,2,2341,128,17424,Sally Palermo,RE/MAX Executive Realty,(508) 839-9219,Call List Agent,"Great for owner occupant or investment,  with plenty of off street parking.  Newer roof, replacement windows siding and furnace .  First floor with two or three bedrooms, third is being used as dining room.  Large 3 season porch,  wide board floors, laundry area and mud room.  Second floor has three bedrooms, large kitchen and living room. Heat gas. Electrical has just been updated.",,,0,,,,,,,MF,Main St,108,108,http://media.mlspin.com/photo.aspx?mls=71845835
46,71845966,SLD,284500,272000,5/18/2015,3/8/2016,,247,247,75&77 Regional,Yarmouth,MA,02664,,3,3,1104,51,11325,Sandra L. Popovics,"Today Real Estate, Inc.",(508) 790-2300,"Call List Agent, Accompanied Showings, Sign","Well maintained duplex with occupancy permits for both apartments. Lower level not seen on town field card. Located off Station Ave. , it's convenient to highways both Route 6 and Route 28, beaches, and all Cape Cod has to offer. Each unit has separate electrical boxes. Gas heat, 25 yr asphalt roof shingles installed 2004 and kitchen redone 8 yrs ago. There is a fireplace in each unit and washer/dryer hook up for each unit. Looking for a great property income, Don't miss this one!!!    --------------------------------------------------------------------------------",,,0,,,,,,,MF,Regional,7577,75&77,http://media.mlspin.com/photo.aspx?mls=71845966
47,71848921,SLD,184900,172000,6/2/2015,3/25/2016,,207,178,93-95 Fisher St,North Attleboro,MA,02760,,5,2,1989,118,8432,Rosemary Victoria,GEM Realty,(508) 345-7957,--,Location! Location! Location! Excellent opportunity for investors & owner occupants! Very motivated seller! Truly a diamond on the rough! Brand new gas heating system. Easy to show.  Seller will consider all offers! Don't miss out! Won't last long! Property being sold AS IS. Seller hasn't lived in the property & doesn't make any representations.,,,0,,,,,,,MF,Fisher St,9395,93-95,http://media.mlspin.com/photo.aspx?mls=71848921
48,71849563,SLD,545000,537000,6/3/2015,3/1/2016,,285,44,36 Abbot St,Boston,MA,02124,Dorchester,9,4.5,3639,108,2845,Delores Facey,D & F Realty Group LLC,(617) 444-9488,"Call List Office, Call List Agent, Appointment Required","MOTIVATED SELLER.  Owner Occupied 3 FAMILY IN DESIRABLE LOCATION -  3 Equal sized apartmentS with 3 Bedrooms each, 1 1/2 bathrooms IN EACH UNIT, Hardwood Floor throughout except Kitchen and Baths! 2 Car Driveway with ample Off Street Parking.  Washer/Dryer hookup in Basement.  VERY WELL MAINTAINED! Great Opportunity! CORNER LOT! Near Park, Golf Course and Close to highways and walking distance to Public Transportation.  Schedule your appointment today,   THIS COULD BE A TURNKEY SITUATION OR WOULD MAKE A GREAT CONDO CONVERSION!!!  Great Rental Income Potential.  Apartments  1 & 3 occupied by family so rent is below Market Rent.  Apartment 2 is occupied by Owner.",,,0,,,,,,,MF,Abbot St,36,36,http://media.mlspin.com/photo.aspx?mls=71849563
49,71849880,SLD,428900,428000,6/3/2015,3/8/2016,,262,196,43 Neptune St,Lynn,MA,01905,,9,4,3501,118,1822,Madelyn Garcia,Madelyn Garcia Real Estate,(617) 889-4800,"Call List Agent, Accompanied Showings, Appointment Required","3 FAMILY 3/3/3/ GAS HEAT AND GAS HOT WATER, CB'S OFF STREET PARKING.  SEMI MODERN KITCHENS, ALL SEP UTILITIES, VERY CLOSE TO SHOPS AND SCHOOLS.  CALL TODAY FOR A SHOWING. PROPERTY CURRENTLY OCCUPIED, NEED NOTICE TO SHOW. CLOSE TO SCHOOLS, LYNNWAY AND MORE.",,,0,,,,,,,MF,Neptune St,43,43,http://media.mlspin.com/photo.aspx?mls=71849880
50,71851996,SLD,80500,63000,6/5/2015,3/11/2016,,34,34,8-10 Prospect St,Pepperell,MA,01463,,6,2,2524,128,10890,Gabriel Tavarez,Re-Bound Properties,(978) 828-7108,Other (See Special Showing Instructions),"Large 2 family, in need of significant repair.  Property being sold 'as is', 'as seen', 'where is'.  *** SALE IS APPROVED BY SHORT SALE LENDER *** LIST PRICE INCLUDES BUYER PAID PREMIUM ***  Offer accepted as of 11/18/2015 *** HUD guidelines require us to keep property 'active' for another 7 to 10 days ***",,,2,,,,,,,MF,Prospect St,810,8-10,http://media.mlspin.com/photo.aspx?mls=71851996
51,71855326,SLD,224900,220000,6/11/2015,3/7/2016,,229,186,28 Woodland Rd,Auburn,MA,01501,,3,2,1574,101,15770,Lori-Anne Hart,Century 21 I & V Walsh R.E.,(508) 845-2121,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Beautifully landscaped, immaculate two-family tucked in a neighborhood of single-family homes with sidewalks and nearby park/playground yet minutes away from highway and commuter routes. Owner has meticulously maintained and renovated this move-in ready home with updated kitchen, windows, roof, siding, and electrical. The first floor has been repainted, has updated light fixtures, refinished hardwoods, and period details throughout. The second floor suite is filled with natural light from the windows and sky lights, and offers similar updates along with the charm of built ins. Furniture in 2nd floor unit to convey with sale! Yard is large, open, and has been as cared for as the home itself. Perennials, flower beds, edging, and lush green grass make it the ideal place to relax or entertain. Wonderful opportunity to enjoy your home while helping to pay your mortgage with rental income! (NOTE: *not* FHA-approved)",,,1,,,Bryn Mawr/Bancr,Auburn Middle,Auburn High,,MF,Woodland Rd,28,28,http://media.mlspin.com/photo.aspx?mls=71855326
52,71856364,SLD,429000,420000,6/12/2015,3/4/2016,,234,182,70 Shawsheen Avenue,Wilmington,MA,01887,,5,2,2296,73,30000,Joanne Mulkerin,J. Mulkerin Realty,(781) 933-7200,"Call List Office, Appointment Required","Two Family  home set on large 30,000 square foot lot with lots of privacy.  First unit has large eat in kitchen, 2 bedrooms and laundry.  Second unit has 2 bedrooms on 2 levels.  Two car garage is being rented for $200 a month.  Newer burners, newer electrical panels.  Septic is 4 years old and roof is 11 years old.  Great income property.",,,2,,,,,,,MF,Shawsheen Avenue,70,70,http://media.mlspin.com/photo.aspx?mls=71856364
53,71858978,SLD,390000,350000,6/17/2015,3/8/2016,,128,100,18 Squam Road,Rockport,MA,01966,,5,4,4348,106,39354,Mary Francis,Coldwell Banker Residential Brokerage - Gloucester,(978) 281-8808,"Call List Agent, Accompanied Showings","HUGE PRICE REDUCTION  FROM $448,500 TO $390,000---SELLER WANTS TO MAKE IT HAPPEN!!  Assessed value is $511,400. Two units, one with 2br, the other with 3brs, built in 1991, are attached to a granite stone house that has been in the family for generations. Septic is designed for 8 brs. All units have separate electric utilities, but need TLC, especially the stone house which is unfinished, thus the price. There is plenty of off street parking, and the land can be separated for another building lot with perc potential. Since the units are presently occupied by boarders, we need 24 hrs to schedule showings. CANNOT BE SHOWN 9/18-9/20.",,,0,,,,,,,MF,Squam Road,18,18,http://media.mlspin.com/photo.aspx?mls=71858978
54,71859188,SLD,389900,324000,6/17/2015,3/4/2016,,194,194,51 William St,Fairhaven,MA,02719,,6,2,3314,186,8010,Katherine Hebert,KAM Realty,(508) 677-1600,Call List Agent,,,,0,,,,,,,MF,William St,51,51,http://media.mlspin.com/photo.aspx?mls=71859188
